text,text_cleaned,length,true_label,true_name,lr_pred,bilstm_pred,phobert_pred,phobert_conf,prob_clean,prob_off,prob_hate
"Tôi vẫn chưa hiểu, tại sao Saigon, một thành phố ""Ngụy"" đói khổ, bị bọn Mỹ ""Ngụy"" đàn áp, bóc lột, cần chế độ CS ta giải phóng, cứu đói, mà lại nộp ngân sách nhiều thế ! (bằng 55 tỉnh thành khác).",tôi vẫn chưa hiểu tại_sao saigon một thành_phố ngụy đói_khổ bị bọn mỹ_ngụy đàn_áp bóc_lột cần chế_độ có ta giải_phóng cứu đói mà_lại nộp ngân_sách nhiều thế bằng 55 tỉnh_thành khác,31,1,OFFENSIVE,2,2,2,0.9704,0.0242,0.0053,0.9704
Đéo hiểu page này lập nên nhầm mục đích gì :)))))))))))))),đéo hiểu page này lập nên nhầm mục_đích gì,9,0,CLEAN,2,2,1,0.7082,0.1625,0.7082,0.1292
Chào thầy ba girl😌nứng vcl,chào thầy ba girl nứng vãi,6,2,HATE,1,1,1,0.9905,0.0065,0.9905,0.003
Nguyễn Phương Linh sống thật đéo gì,nguyễn_phương_linh sống thật đéo gì,5,2,HATE,1,1,1,0.6673,0.1872,0.6673,0.1455
trời,trời,1,1,OFFENSIVE,0,0,0,0.9943,0.9943,0.0033,0.0024
Giờ m mới sáng mắt ra và tai đã nghe đc rùi phải k,giờ mày mới sáng_mắt ra và tai đã nghe được rồi phải không,13,2,HATE,0,0,0,0.9937,0.9937,0.0019,0.0044
Ờ face dành cho con người k dành cho thú vật ok,ờ face dành cho con_người không dành cho thú_vật đồng_ý,10,1,OFFENSIVE,0,0,0,0.9173,0.9173,0.0614,0.0213
Cho liếm hậu m*n cái abe :)),cho liếm hậu_mày n cái abe,6,0,CLEAN,2,1,2,0.9787,0.0059,0.0154,0.9787
Nguyễn Đăng Khoa thg học trò l này :))),nguyễn đăng_khoa thg học_trò l này,6,2,HATE,0,0,0,0.9351,0.9351,0.0196,0.0453
Truyền thông nó cứ nói thổi phồng giá trị của TPP thôi chứ VN đang tham gia hàng chục cái hiệp định tương tự này mà có cái mẹ gì thay đổi đâu,truyền_thông nó cứ nói thổi_phồng giá_trị của tpp thôi chứ vn đang tham_gia hàng chục cái hiệp_định tương_tự này mà có cái mẹ gì thay_đổi đâu,26,0,CLEAN,2,2,1,0.6518,0.291,0.6518,0.0572
Huy Phạm vl bạn :)) khịa vl,huy_phạm vãi bạn khịa vãi,5,0,CLEAN,1,1,1,0.9897,0.0062,0.9897,0.0041
già mà non :)),già mà non,3,0,CLEAN,1,1,1,0.9862,0.0083,0.9862,0.0055
học putin chỉnh đồng hồ à?,học putin_chỉnh đồng_hồ à,4,1,OFFENSIVE,0,0,0,0.9962,0.9962,0.0019,0.0019
Ở Mỹ  sao người  vn don bây  ác  quá,ở mỹ_sao người vn don bây_ác quá,7,2,HATE,0,0,0,0.9521,0.9521,0.0056,0.0423
Nguyễn Ngọc Sơn dm chac may lam pr cho cai page nay chac,nguyễn_ngọc sơn_dm chac may lam_pr cho cai_page nay chac,9,1,OFFENSIVE,0,0,0,0.486,0.486,0.0384,0.4756
Già đầu mà non quá :)))),già đầu mà non quá,5,0,CLEAN,2,2,2,0.989,0.0063,0.0047,0.989
"Thôi nó dở dang thế rồi, giờ cố gắng vay mượn để làm hoàn thành cho dân đi lại đỡ khổ chứ biết làm thế nào. Sáng ra đi từ Hà Đông lên Ngã tư Sở mất tiếng thấy đến nhục!",thôi nó dở_dang thế rồi giờ cố_gắng vay_mượn để làm hoàn_thành cho dân đi_lại đỡ khổ chứ biết làm thế_nào sáng ra đi từ hà đông lên ngã tư sở mất tiếng thấy đến nhục,35,0,CLEAN,1,1,1,0.8788,0.111,0.8788,0.0102
Mỹ Châu nhìn bếck vđ,mỹ_châu nhìn bếck vđ,4,1,OFFENSIVE,0,0,0,0.9585,0.9585,0.0229,0.0186
Nhỏ Meo cái đà mất dạy dài hạn thì làm gì. Thời cơ tới rồi 🤣🤣,nhỏ meo cái đà mất dạy dài_hạn thì làm gì thời_cơ tới rồi,13,0,CLEAN,1,1,2,0.9865,0.0089,0.0046,0.9865
Phản động là gì vậy? Auto đéo động não à,phản_động là gì vậy auto đéo_động não à,8,2,HATE,1,1,1,0.9612,0.0026,0.9612,0.0362
Danh hiệu nói xạo k ai xứng đáng hơn ngoài trần dần,danh_hiệu nói xạo không ai xứng_đáng hơn ngoài trần dần,10,0,CLEAN,2,2,2,0.9879,0.0071,0.005,0.9879
Bede,bede,1,0,CLEAN,2,1,1,0.976,0.0071,0.976,0.0169
"Úi  trời. Tiên tri Trần  dần  HÙI  xưa CHẮC  ở  gần  kho đạn  long bình  hôn ma nỗ  dữ  QUÁ  vậy dẫu sao cũng cảm  ơn vũ hoang Lânđã  mời VÀ  phỏng vấn  trần  dần,hài  ui quá!.tĩnh cả  ngủ uôn.hoàng  lân khôn bo MẸ. Toàn  khích cho dân6nỗ  chi mọi  người  vui kkk",u i trơ i tiên_tri trâ n dâ n hu i xưa chă c ơ_gâ n kho đa_n long bi_nh hôn_ma nô_dư qua vâ_y dâ_u sao cu ng ca mày ơn vu_hoang lânđa mơ i va_pho ng vâ n trâ n dâ n ha i ui qua ti_nh ca ngu uôn hoa_ng lân khôn_bo me toa_n khi ch cho dân6nô chi_mo i ngươ i vui không,66,0,CLEAN,2,2,2,0.9569,0.0356,0.0075,0.9569
chug nao bon quan chuc cs bj lat do thj vn moi co tuong lai,chug nao bon_quan chuc có bj lat do thj vn moi co_tuong lai,13,2,HATE,0,0,0,0.9933,0.9933,0.0022,0.0045
Thà từ chức còn hơn làm một con rối!,thà từ_chức còn hơn làm một con rối,8,0,CLEAN,2,2,1,0.7988,0.1103,0.7988,0.0909
Vải lờ thầy😂😂😂,vải lờ thầy,3,0,CLEAN,2,2,2,0.9901,0.0057,0.0042,0.9901
Cho những ai chưa biết quần què là gì.? :))),cho những_ai chưa biết quần_què là gì,7,0,CLEAN,1,1,1,0.9832,0.0123,0.9832,0.0045
Nhìn tội vl =))),nhìn tội vãi,3,0,CLEAN,1,1,1,0.9903,0.0065,0.9903,0.0032
20-10 vui vẻ con bóng sadec:)),20 10 vui_vẻ con bóng sadec,6,1,OFFENSIVE,0,0,0,0.9914,0.9914,0.0024,0.0062
"Golden Golden Bao tuổi rồi mà phát biểu chán thế hả bạn . Người ta người Việt , không về Việt Nam thì phải sang Trung Quốc mới đúng à . Họ bỏ tiền ra đi máy bay riêng để không ảnh hưởng người khác , mà khi về đến nhà vẫn bị mấy người như bạn kỳ thị chử",golden golden bao tuổi rồi mà phát_biểu chán thế hả bạn người ta người việt không về việt_nam thì phải sang trung_quốc mới đúng à họ bỏ tiền ra đi máy_bay riêng để không ảnh_hưởng người khác mà khi về đến nhà vẫn bị mấy người như bạn kỳ_thị chử,50,0,CLEAN,2,2,2,0.9667,0.0283,0.005,0.9667
Arlios Trinh kinh tởm,arlios trinh_kinh tởm,3,0,CLEAN,1,1,1,0.9732,0.0046,0.9732,0.0221
Cô mina dễ thương hơn ml của thầy 😀,cô mina dễ_thương hơn ml của thầy,7,2,HATE,0,0,0,0.9966,0.9966,0.0014,0.002
Huyền Khánh Phùng nếu e không tiện thì tôi sẽ book vé vào Hà Nội làm người yêu em ??? Và tối nay chúng ta sẽ địt,huyền_khánh phùng nếu em không tiện thì tôi sẽ book vé vào hà_nội làm người_yêu em và tối nay chúng_ta sẽ địt,22,1,OFFENSIVE,0,0,0,0.9964,0.9964,0.0019,0.0018
"Tran Dan, ong co binh thuong khong vay ong?, ong nen di gap bac si de tri binh hoang tuong nhe ong, chuc ong khoe va bot di su hoang tuong.",tran dan_ong co_binh thuong không vay ong ong nen di_gap bac si_de tri_binh hoang_tuong nhe ong chuc_ong khoe va bot di_su hoang_tuong,22,2,HATE,0,0,0,0.9952,0.9952,0.0016,0.0031
Mình đang tìm một con bò đặc điểm nhận dạng nó kêu cực kì thuyết phục nha có hậu tạ :;),mình đang tìm một con bò đặc_điểm nhận_dạng nó kêu cực_kì thuyết_phục_nha có_hậu tạ,14,1,OFFENSIVE,2,2,2,0.9909,0.0053,0.0039,0.9909
Hải Đăng t gọi tường gió oánh bỏ mịa bây giờ :((,hải_đăng tao gọi tường gió oánh bỏ mịa bây_giờ,9,0,CLEAN,2,1,1,0.9824,0.0051,0.9824,0.0125
"Vâng! Xin giới thiệu vs các bạn, đây là ông Cao Thất Đức!",vâng xin giới_thiệu vs các bạn đây là ông cao thất_đức,11,2,HATE,0,0,0,0.9961,0.9961,0.0013,0.0026
Ôi cát mẹt của bả,ôi cát mẹt của bả,5,1,OFFENSIVE,0,0,0,0.9911,0.9911,0.0041,0.0048
Long công tử dạo này có hay đi đá phò TDH nữa k vậy 😂😂😂,long công_tử dạo này có hay đi đá phò tdh nữa không vậy,13,0,CLEAN,2,2,2,0.5253,0.4586,0.0161,0.5253
"Thưa Đảng và Nhà Nước, nếu bỏ tù chung thân được bọn cố ý giấu bệnh và tránh cách ly thì cứ làm! Dân xin cảm ơn nhiều lắm ạ!",thưa đảng và nhà_nước nếu bỏ tù chung_thân được bọn cố_ý giấu bệnh và tránh cách_ly thì cứ làm dân xin cảm_ơn nhiều lắm ạ,25,0,CLEAN,2,2,2,0.8759,0.1142,0.0099,0.8759
Phan Hoài Nhân thế này chắc đéo bán dc hàng đâu,phan_hoài_nhân thế_này chắc đéo bán được hàng đâu,8,0,CLEAN,1,1,1,0.8938,0.0671,0.8938,0.0391
"Cho nghỉ là may, hóa ra mục đích nói ra là ko cho nghĩ à🤣",cho nghỉ là may hóa ra mục_đích nói ra là không cho nghĩ à,14,0,CLEAN,2,2,1,0.9583,0.0306,0.9583,0.0111
Như 2 giọt nước luôn thầy ơi. Trinh giọt nước suối còn thầy giọt nước cống thầy ạ =))),như 2 giọt nước luôn thầy ơi trinh_giọt nước suối còn thầy giọt nước cống thầy ạ,17,0,CLEAN,2,2,2,0.9294,0.0529,0.0178,0.9294
Anh vừa nói cc gì vậy Abe :D??,anh vừa nói cc gì vậy abe d,8,0,CLEAN,2,1,2,0.99,0.0061,0.004,0.99
Cái mỏ của nó cho khẩu súng vào bấm nút cái bùm,cái mỏ của nó cho khẩu súng vào bấm nút cái bùm,12,2,HATE,1,1,0,0.8937,0.8937,0.0486,0.0577
Sáng nào kao cũng thức lúc 4h sàng hết mài thằng assmin xăm xí đú...khỏi nhắc mài...hơ hơ hơ...,sáng nào kao cũng thức lúc 4 h_sàng hết mài thằng assmin xăm_xí đú khỏi nhắc mài hơ hơ hơ,20,0,CLEAN,1,1,2,0.9208,0.0666,0.0125,0.9208
nha tien tran dan.noi dung tuy co ung bien__nuoc my cong bo nguoi nhiem benh buoi sang bao nhieu ca.buoi chua la tran dan doan dung chinh sac 99% ..,nha tien tran dan noi_dung tuy co ung_bien nuoc my cong bo nguoi nhiem benh buoi sang bao nhieu ca buoi chua_la tran dan doan_dung chinh_sac 99,27,0,CLEAN,2,2,2,0.9552,0.0352,0.0096,0.9552
chú nói cả dân tộc việt nam cùng đồng lòng nhưng nhung thì không,chú nói cả dân_tộc việt_nam cùng đồng_lòng nhưng nhung thì không,11,2,HATE,0,0,0,0.9964,0.9964,0.0013,0.0022
"đầu còn lắc được là chưa kẹt nha, mấy anh nói khi nào không nhúc nhích được mới là Kẹc",đầu còn lắc được là chưa kẹt nha mấy anh nói khi nào không nhúc_nhích được mới là kẹc,19,1,OFFENSIVE,0,0,0,0.986,0.986,0.0045,0.0096
"1 quốc gia không có đường để ĐI, SỐ BOT thật chóng mặt",1 quốc_gia không có đường để đi số bot thật chóng_mặt,11,2,HATE,1,0,0,0.9721,0.9721,0.0078,0.02
"tran dan Tien Tri Gi, Chi An Tuc, Noi Leo - Ông Ta Da Co Ten Dau Tien Trong Danh Sách & Dang Cho Doi (Truong Mam Non Nghĩa Dia Tuyen Sinh Khoa Moi)",tran dan tien_tri gi chi_an tuc noi leo ông ta da co_ten dau tien trong danh_sách dang cho doi_truong mam non_nghĩa dia_tuyen sinh_khoa moi,24,0,CLEAN,2,2,2,0.9569,0.0345,0.0086,0.9569
Thất vọng về xã hội này khi mà sáng mở mắt ra thấy:,thất_vọng về xã_hội này khi mà sáng mở_mắt ra thấy,10,2,HATE,0,0,0,0.6399,0.6399,0.258,0.1021
nhin cai mac hok bt la trông hay mai ma sao lôn va nô wa z troi,nhin cai_mac không bình_thường la_trông hay mai_ma sao lôn va_nô quá vậy troi,13,1,OFFENSIVE,0,0,2,0.9896,0.0066,0.0038,0.9896
"NO RECORDING, FILMING, PHOTO TAKING mà nó ghi là TALKING. Cấm nói luôn à.",no recording filming photo taking mà nó ghi là talking cấm nói luôn à,14,1,OFFENSIVE,0,0,0,0.9948,0.9948,0.0032,0.002
Vũ Thanh Huyền thấy cmt của bạn này nghe mùi ích kỉ tính vào nói vài câu mà thấy các bác nói nhiều quá thôi em xin rút hí hí,vũ_thanh_huyền thấy comment của bạn này nghe mùi_ích kỉ_tính vào nói vài câu mà thấy các bác nói nhiều quá thôi em xin rút hí hí,26,2,HATE,0,0,0,0.9963,0.9963,0.0014,0.0022
Wtf,wtf,1,1,OFFENSIVE,0,0,0,0.9954,0.9954,0.0027,0.0019
Nhạc bắt tay vai lon,nhạc bắt_tay vai lon,4,0,CLEAN,1,1,1,0.9917,0.0042,0.9917,0.0041
Thằng hùng vs bà  4 Nha đụ nín thở nhe a tuân.,thằng hùng vs bà 4 nha đụ nín thở nhe anh tuân,12,1,OFFENSIVE,2,2,2,0.9802,0.0145,0.0053,0.9802
Ngửi cho tỉnh đi 3 Gòa,ngửi cho tỉnh đi 3 gòa,6,2,HATE,0,0,0,0.9961,0.9961,0.0016,0.0023
"mịa sao ko cởi giày, sắn quần lên đi vô rồi mang giày vô có sao đâu, Kiểu cách CS !!!",mịa sao không cởi giày sắn quần lên đi vô rồi mang giày vô có sao đâu kiểu cách có,20,2,HATE,0,0,0,0.9957,0.9957,0.0018,0.0025
Nó đéo vi phạm gì. Chửi gato với voz à?,nó đéo vi_phạm gì chửi ghen ăn_tức ở với voz à,11,0,CLEAN,1,1,1,0.6201,0.0247,0.6201,0.3552
Làm ng tốt mà còn bị tù :)))),làm ng tốt mà_còn bị tù,6,0,CLEAN,1,1,1,0.9917,0.0043,0.9917,0.004
"từ thời VNCH đã cho xây rồi, nhưng dang dở thì tới 1975, sau đó người ta lo chuyện xóa bỏ chế độ cũ hơn là nhìn tương lai xa rộng nên mấy công trình đó bị hủy hoại hết rồi. ý tôi muốn nói là đừng chơi cái kiểu "" mất mùa là tại thiên tai, được mùa là bởi thiên tài đảng ta""",từ thời vnch đã cho xây rồi nhưng dang_dở thì tới 1975 sau đó người ta lo chuyện xóa bỏ chế_độ cũ hơn là nhìn tương_lai xa rộng nên mấy công_trình đó bị hủy_hoại hết rồi ý tôi muốn nói là đừng chơi cái kiểu mất_mùa là tại thiên_tai được_mùa là bởi thiên_tài_đảng ta,54,0,CLEAN,2,2,2,0.9735,0.0185,0.008,0.9735
Ong Tran Dan lam Tong Thong Viet Nam cho dan nga ngua dfo. Mot la gia 2...... Gia roi de cho lop tre no len nam quyen dNG  CHUNG NO DU NHAN TAI VE GIUP DO XAY D7UNG  vIET nAM.,ong tran dan lam_tong thong_viet nam cho dan nga ngua dfo mot la_gia 2 gia_roi de cho lop tre no len_nam quyen dng chung no du_nhan_tai ve_giup do xay d7ung viet nam,32,0,CLEAN,2,2,2,0.9899,0.0063,0.0038,0.9899
Bảo vệ thì ăn chia rồi. Còn lãnh đạo trường thì đang cố giấu!,bảo_vệ thì ăn_chia rồi còn lãnh_đạo trường thì đang cố giấu,11,2,HATE,0,0,0,0.9943,0.9943,0.0019,0.0038
tuyên giáo mà cha :v,tuyên_giáo mà cha vậy,4,0,CLEAN,2,1,2,0.9901,0.0057,0.0042,0.9901
"Làm chủ tịch thành phố dễ vậy sao, chắc các cháu tiểu học cũng làm được",làm chủ_tịch thành_phố dễ vậy sao chắc các cháu tiểu_học cũng làm được,13,2,HATE,0,0,0,0.9929,0.9929,0.0023,0.0048
Bạn bè mờ ý thức khác hẳn nhau nhỉ =)),bạn_bè mờ ý_thức khác hẳn nhau nhỉ,7,0,CLEAN,1,1,2,0.9816,0.012,0.0065,0.9816
Võ Xuân Hoan điên hả m,võ xuân hoan_điên hả mày,5,1,OFFENSIVE,0,0,0,0.7181,0.7181,0.02,0.2619
Tặng hoa cho thèn bạn lol :))),tặng hoa cho thèn bạn lol,6,0,CLEAN,2,1,2,0.9892,0.0064,0.0044,0.9892
Chọc và chửi một người bị thần kinh là ác đức lắm đấy hãy ngừng gây tội ác!!!,cho c va_chư i mô tao ngươ i bi_thâ n kinh_la anh c đư c lă mày đâ y ha y_ngư_ng gây tô i anh c,26,2,HATE,0,0,0,0.9777,0.9777,0.0049,0.0174
"thì biểu tượng giống nhưng ý nghĩa của mỗi nơi nó khác, khi xài ở hq là hoa, xài ở vn là lol má ơi",thì biểu_tượng giống nhưng ý_nghĩa của mỗi nơi nó khác khi xài ở hq là hoa_xài ở vn là lol má ơi,22,0,CLEAN,2,1,2,0.9217,0.0106,0.0676,0.9217
Chị Nhung ơiii.... Chị Nhung xem hậu quả của chị Nhung gây ra cho đất nước kìa... Chị Nhung còn bị stesss nữa không ta...??? 🙂🙂🙂,chị nhung ơii chị nhung xem hậu_quả của chị nhung gây ra cho đất_nước kìa chị nhung còn bị stes nữa không ta,23,0,CLEAN,2,2,2,0.987,0.0094,0.0036,0.987
Sau đợt này về mở 1 chuỗi cửa hàng bánh tráng đc rồi chúc mừng anh 😏,sau đợt này về mở 1 chuỗi cửa_hàng bánh_tráng được rồi chúc_mừng anh,13,2,HATE,0,0,0,0.9962,0.9962,0.0016,0.0022
Đm nhắn tin ủng hộ thì chịuuuuu =)))),đm nhắn_tin ủng_hộ thì chịuu,5,0,CLEAN,1,2,1,0.9903,0.0063,0.9903,0.0034
từ ngày bác Thanh ra đi đà nẵng loạn xì ngầu còn hơn cái bồn cầu giật nước,từ ngày bác thanh ra đi đà_nẵng loạn xì_ngầu còn hơn cái bồn cầu giật nước,16,0,CLEAN,2,1,2,0.9411,0.0498,0.0091,0.9411
"Boxit nữa, đừng quên bùn đỏ",boxit nữa đừng quên bùn đỏ,6,1,OFFENSIVE,0,0,0,0.9958,0.9958,0.0018,0.0024
Anh em yếu sly ib,anh_em yếu sly ib,4,1,OFFENSIVE,0,0,0,0.9965,0.9965,0.0014,0.0021
virus corona tuổi lìn :))),virus corona tuổi lìn,4,1,OFFENSIVE,0,0,0,0.9844,0.9844,0.008,0.0076
Tại sao những đứa như này lại tồn tại trong khi những người tốt thì lại bị tan nạn & mất mạng vì lũ lụt mà méo do thiên tai gây ra nhể ???,tại_sao những đứa như này lại tồn_tại trong khi những người tốt thì lại bị tan nạn mất_mạng vì lũ_lụt mà méo do thiên_tai gây ra nhể,27,1,OFFENSIVE,2,2,2,0.9793,0.0143,0.0064,0.9793
Like và cm tụi nó ăn được hay sao mà ham hố vậy trời. Lũ điên,like và cm tụi nó ăn được hay sao mà ham hố vậy trời lũ điên,16,1,OFFENSIVE,0,2,2,0.9905,0.0048,0.0047,0.9905
And DLV come in 3...2...,and dlv come in 3 2,6,2,HATE,0,0,0,0.9966,0.9966,0.0013,0.0022
Yêu đương đ gì tầm này em còn phải đi cà khịa đã 😒,yêu đương đ gì tầm này em còn phải đi cà_khịa đã,12,1,OFFENSIVE,0,0,0,0.9567,0.9567,0.0405,0.0028
Đm crush :),đm crush,2,2,HATE,1,1,1,0.9913,0.0051,0.9913,0.0035
Đừng bao h so sánh abe với sela bởi vì abe tuổi lol mà so đc,đừng bao_giờ so_sánh abe với sela bởi_vì abe tuổi lol mà so được,13,2,HATE,1,1,1,0.8079,0.1585,0.8079,0.0336
"Quá tốt,vậy là cả thế giới noi gương theo Mỹ có biện pháp chế tài đối với cá nhân,tổ chức,nhà nước vi phạm nhân quyền, Mỹ, Canada,Úc,Nhật và các nước khối EU phối hợp về chống vi phạm nhân quyền như thế thì mới có hiệu quả,mấy thằng đàn áp nhân quyền hết đường chạy,chẳng lẽ nó chạy qua mấy nước nghèo đói lạc hậu như Châu Phi hay mấy nước nhược tiểu ở Châu Á",quá tốt vậy là cả thế_giới noi_gương theo mỹ có biện_pháp chế_tài đối_với cá_nhân tổ_chức nhà_nước vi_phạm nhân_quyền mỹ_canada úc_nhật và các nước khối eu phối_hợp về chống vi_phạm nhân_quyền như_thế thì mới có hiệu_quả mấy thằng đàn_áp nhân_quyền hết đường chạy chẳng_lẽ nó chạy qua mấy nước nghèo_đói lạc_hậu như châu_phi hay mấy nước nhược_tiểu ở châu_á,58,0,CLEAN,2,2,2,0.9753,0.0209,0.0038,0.9753
Con bóng sadec =]],con bóng sadec,3,0,CLEAN,2,2,2,0.9906,0.0048,0.0045,0.9906
Sao không đền bằng rau muống?,sao không đền bằng rau_muống,5,1,OFFENSIVE,0,0,0,0.9953,0.9953,0.0023,0.0025
Yen than muon ma muon luot qua zao than.dung la het thuoc chua,yen than muon ma muon luot qua zao than_dung la_het thuoc chua,12,1,OFFENSIVE,0,0,0,0.995,0.995,0.0026,0.0024
Tuấn Mạnh :))) Nhật nổi tiếng biến thái mà,tuấn mạnh_nhật nổi_tiếng biến_thái mà,5,2,HATE,0,1,0,0.6859,0.6859,0.0277,0.2864
Đén lức vỡ nợ,đén lức vỡ nợ,4,0,CLEAN,1,1,1,0.9313,0.0649,0.9313,0.0038
Ba chui ma co thag con ngoi ke ben hoc hoi,ba chui_ma co_thag con ngoi ke_ben hoc_hoi,7,0,CLEAN,2,2,2,0.9247,0.0624,0.0129,0.9247
Con ho ly tinh nay o tha thu duoc,con ho ly_tinh nay o tha_thu được,7,2,HATE,0,0,0,0.9702,0.9702,0.0085,0.0213
Đhs cứ mặc định nghĩ là nội bài là tđn nào nhỉ? Qatar thì nó cũng có sân bay mà từ qatar về hà nội phải transit qua bangkok nhé :))). Sân bay nào cũng có trộm cả thôi :))),đhs cứ mặc_định nghĩ là nội_bài là tđn nào nhỉ qatar thì nó cũng có sân_bay mà từ qatar về hà_nội phải transit qua bangkok nhé sân_bay nào cũng có trộm cả thôi,33,2,HATE,0,0,0,0.7844,0.7844,0.035,0.1806
Mấy bài trước hợp tác với kicm còn hay chứ vô nghe bài mới như hạch vậy,mấy bài trước hợp_tác với kicm còn hay chứ vô nghe bài mới như hạch vậy,16,2,HATE,0,0,0,0.9462,0.9462,0.0483,0.0055
Chấp gì thằng thiểu năng đó Trần Ngọc Giàu ơi,chấp gì thằng thiểu_năng đó trần_ngọc giàu ơi,8,1,OFFENSIVE,0,2,2,0.9897,0.0067,0.0036,0.9897
Uiss cùi vl :)) lương mấy chục ngìn đồng còn đc ăn pizza loại kẹo dẻo đây :)),uiss cùi vãi lương mấy chục ngìn đồng còn được ăn pizza loại kẹo dẻo đây,16,1,OFFENSIVE,0,0,0,0.9948,0.9948,0.0032,0.0021
Len tp chi vay ma cai mui cong vong,len tp chi vay ma cai_mui cong_vong,7,0,CLEAN,2,2,2,0.9772,0.0137,0.0091,0.9772
Biết vậy bắn chết ông này trước cho ông hỏi tiên chi để khỏi có corona 👾,biết vậy bắn chết ông này trước cho ông hỏi tiên_chi để khỏi có corona,15,2,HATE,0,0,0,0.901,0.901,0.0047,0.0944
Hương Thảo vkl,hương_thảo vkl,2,2,HATE,0,0,0,0.9932,0.9932,0.0038,0.003
Quan chức lương thì cũng như ta thôi. Nhưng ng nào ng nấy khi lên làm quan toàn nhà lầu xe hơi. Lạ.,quan_chức lương thì cũng như ta thôi nhưng ng nào ng_nấy khi lên làm quan_toàn nhà_lầu xe_hơi lạ,18,2,HATE,1,1,1,0.956,0.0365,0.956,0.0076
Phò người ta có làm gì bọn bây ko ? Hàng ngày có những đứa hiếp dâm cướp tiền bọn bây sao im lặng vậy.,phò người ta có làm gì bọn bây không hàng ngày có những đứa hiếp_dâm cướp tiền bọn bây_sao im_lặng vậy,21,0,CLEAN,2,2,2,0.9895,0.0063,0.0042,0.9895
Lồn ba rọi,lồn ba rọi,3,1,OFFENSIVE,2,2,2,0.9562,0.0044,0.0394,0.9562
Chữi nhiều quá tắt thở bây giờ,chữi nhiều quá tắt_thở bây_giờ,5,1,OFFENSIVE,0,0,0,0.9959,0.9959,0.0016,0.0025
"Phạm Văn Đồng Ngta về nước thì có gì sai hả bạn trong khi họ cũng có ý thức và thực hiện tự cách ly, VN còn đón công dân từ các nước đang bùng dịch về mà bạn nch kiểu hơi ích kỉ đấy :)) Nước mình vốn nhân ái nên b đừng suy nghĩ như vậy nha",phạm văn_đồng ngta về nước thì có gì sai hả bạn trong khi họ cũng có ý_thức và thực_hiện tự cách_ly vn còn đón công_dân từ các nước đang bùng_dịch về mà bạn nói_chung kiểu hơi_ích_kỉ đấy nước mình vốn nhân_ái nên b đừng suy_nghĩ như_vậy nha,47,0,CLEAN,2,2,2,0.8595,0.1316,0.0089,0.8595
Nó có lây qua đường máu đéo đâu,nó có lây qua đường_máu đéo đâu,7,0,CLEAN,2,1,1,0.9857,0.0111,0.9857,0.0033
"Khī Pacpo hôm nay đi bảo , ngày mai bán dâm nuôi đảng",kh pacpo hôm_nay đi bảo ngày_mai bán_dâm nuôi đảng,9,2,HATE,0,0,1,0.7741,0.0176,0.7741,0.2083
Cho ra những tấm ảnh đầy tính ấu dâm,cho ra những tấm ảnh đầy tính ấu_dâm,8,1,OFFENSIVE,0,0,0,0.9753,0.9753,0.02,0.0047
Hèn gì chúng nó chỉ dám nói là ko có liên quan. Cái địt mẹ mấy thằng lớn,hèn gì chúng_nó chỉ dám nói là không có liên_quan cái địt mẹ mấy thằng lớn,16,1,OFFENSIVE,2,2,2,0.9903,0.0054,0.0043,0.9903
"Đây là clip cũ bạn ơi, chứ lúc này bạn ấy không dám chửi như vậy nữa, nhưng phải nói...Linh cá lóc này bản chất nói năng hàm hồ, mất dạy, vơ đũa cả nắm, trùm lập...không biết thế nào là lẽ phải. Chắc bây giờ bạn ấy đã sáng mắt, dù có chút muộn màng.",đây là clip cũ bạn ơi chứ lúc này bạn ấy không dám chửi như_vậy nữa nhưng phải nói_linh cá_lóc này bản_chất nói_năng hàm_hồ mất dạy_vơ đũa cả nắm trùm lập không biết thế_nào là lẽ phải chắc bây_giờ bạn ấy đã sáng_mắt dù có chút muộn_màng,47,0,CLEAN,2,2,2,0.9896,0.0067,0.0037,0.9896
Sao đi so sánh ngừoi dân như chó vậy Admin..coi vậy có đc ko?,sao đi so_sánh ngừoi dân như chó vậy admin coi vậy có được không,14,0,CLEAN,2,2,2,0.9853,0.009,0.0058,0.9853
"Độc lập, tự do, hạnh phúc hơn 40 năm rồi mà vẫn phải ngửa tay xin tiền tư bản a. Sao đảng ta tài tình thế ... ;-)",độc_lập tự_do hạnh_phúc hơn 40 năm rồi mà vẫn phải ngửa_tay xin tiền tư_bản anh sao đảng ta tài_tình_thế,19,2,HATE,0,0,0,0.4461,0.4461,0.2241,0.3298
"nó ra cái luật trưng dụng lấy đồ của dân mà ko có quyền đòi,chó đẻ thiệt",nó ra cái luật trưng_dụng lấy đồ của dân mà không có quyền đòi chó đẻ thiệt,17,1,OFFENSIVE,2,2,2,0.7265,0.01,0.2635,0.7265
Chỉ có óc chó mới nghe giặc tàu,chỉ có óc chó mới nghe giặc tàu,8,1,OFFENSIVE,2,2,2,0.9906,0.0051,0.0043,0.9906
Rank Việt Nam mà yasuo tt6 tt5 thì del phải người Việt Nam r,rank việt_nam mà yasuo tt6 tt5 thì del phải người việt_nam rồi,12,1,OFFENSIVE,0,0,0,0.9964,0.9964,0.0014,0.0022
Tu Kim Khoa im cmm đi🤫🤫,tu kim_khoa im_cmm đi,4,2,HATE,0,0,1,0.9886,0.005,0.9886,0.0064
