text,text_cleaned,length,true_label,true_name,lr_pred,bilstm_pred,phobert_pred,phobert_conf,prob_clean,prob_off,prob_hate
"Ad tên Thắm à , hehe , em lại nhớ tới cái con em học cùng cấp 1 cũng tên là Thắm và em toàn trêu nó là \"" Thắm mồm khắm như nước mắm \"" ad à :D",admin tên thắm à hehe em lại nhớ tới cái con_em học cùng cấp 1 cũng tên là thắm và em toàn trêu nó là thắm mồm_khắm như nước_mắm admin à d,32,2,HATE,0,2,0,0.7613,0.7613,0.0116,0.2271
hì . cộng sản mà lị,hì_cộng_sản mà lị,3,0,CLEAN,2,0,2,0.8856,0.0994,0.015,0.8856
Trường Giang bạn làm như Nhung là con nít =))))),trường giang_bạn làm như nhung là con_nít,7,0,CLEAN,0,0,2,0.9485,0.0444,0.0071,0.9485
Nó lại dễ vl anh ạ,nó lại dễ vãi anh ạ,6,1,OFFENSIVE,1,1,0,0.99,0.99,0.0076,0.0024
Trên bờ thì hít khí bẩn ăn hoá chất nhé,trên bờ thì hít_khí bẩn ăn hóa_chất nhé,8,0,CLEAN,0,0,1,0.8925,0.087,0.8925,0.0205
Xahoi gio ai nay co tien .nui tay nui nam...lam nay lam kia.giau co khac.ngeo nhu minh kiem 10ngan an banh mi hk co...,xahoi giờ ai nay co_tien nui tay nui nam_lam nay lam kia giau co_khac ngeo nhu_minh kiem 10 ngan an_banh mi hk co,23,0,CLEAN,2,0,2,0.7553,0.1776,0.0671,0.7553
Thuyết cái lồn,thuyết cái lồn,3,1,OFFENSIVE,1,1,2,0.6555,0.0045,0.3401,0.6555
Hài vcl. Buồn mà xem video của Thầy là muốn tự tử :)),hài_vãi buồn mà xem video của thầy là muốn tự_tử,10,0,CLEAN,2,0,2,0.5787,0.384,0.0373,0.5787
Trùm cuối cmn hú vía :)),trùm cuối cmn hú_vía,4,1,OFFENSIVE,1,1,0,0.9,0.9,0.096,0.004
Moi lam tu thien.ma chui nguoi ta.coi chug chet đoc vy hen con beđe mat nhu đau trau,moi lam_tu thien ma chui nguoi ta coi chug chet đoc vy hen con beđe mat nhu_đau trau,18,2,HATE,1,2,0,0.4459,0.4459,0.2855,0.2686
chi oi cap chung dai e no bu co cai thao lam cho nho duoc ko chi,chi oi_cap chung dai_em no_bu co_cai thao_lam cho nho được không chi,12,0,CLEAN,0,0,1,0.7504,0.1808,0.7504,0.0688
VN phải có cái riêng biệt cái tự chủ độc lập toàn đi sau làm sau,vn phải có cái riêng_biệt cái tự_chủ độc_lập toàn đi sau làm sau,13,1,OFFENSIVE,1,1,0,0.9816,0.9816,0.0129,0.0055
Dương Quỳnh anh Trung lờ đờ,dương_quỳnh anh trung_lờ đờ,4,0,CLEAN,0,0,2,0.5461,0.3529,0.1009,0.5461
Nguyễn Đình Tuyên lạc hậu quá nhỉ,nguyễn_đình tuyên_lạc_hậu quá nhỉ,4,0,CLEAN,0,0,2,0.9861,0.01,0.0039,0.9861
"Tôi đọc tin này tôi cũng đau khổ lắm, tôi rất đau đớn và quan ngại khi hết ông tướng làm đánh bạc online giờ đến con ông trưởng CA, tôi đau lắm.",tôi đọc tin này tôi cũng đau_khổ lắm tôi rất đau_đớn và quan_ngại khi hết ông tướng làm đánh_bạc online giờ đến con ông trưởng ca tôi đau lắm,29,0,CLEAN,0,0,2,0.9048,0.0866,0.0086,0.9048
Trend như con cật cũng đi đú,trend như con cật cũng đi đú,7,1,OFFENSIVE,1,1,0,0.9642,0.9642,0.031,0.0048
"Nè bạn ơi, bán hàng fake thì ko nói, nhiều ng bán lắm bạn, quan trong là bán hàng mà ko biết điều nên ng ta ghét thôi",nè bạn ơi bán hàng fake thì không nói nhiều ng bán lắm bạn quan trong là bán hàng mà không biết_điều nên ng ta ghét thôi,27,0,CLEAN,2,0,2,0.7636,0.2199,0.0165,0.7636
"Thì kệ QH chứ ,quan tâm đến chuyện tc ngta làm gì",thì kệ qh chứ quan_tâm đến chuyện tc_ngta làm gì,10,0,CLEAN,1,0,1,0.9878,0.0087,0.9878,0.0034
Mặc bộ đồ công an ở trong gặp biến thì lột ngay,mặc bộ_đồ công_an ở trong gặp biến thì lột ngay,10,0,CLEAN,0,0,1,0.9301,0.0633,0.9301,0.0066
Võ Công Hoàng cái lon má,võ_công_hoàng cái lon má,4,1,OFFENSIVE,1,1,2,0.9759,0.0052,0.0188,0.9759
Bú bóng cao su ha gì cười ghê z abe :)),bú bóng cao_su ha gì cười ghê_vậy abe,8,2,HATE,2,2,0,0.9915,0.9915,0.0063,0.0022
Á đù. Sinh ra đã có cặp à 🤔🤔,á_đù sinh ra đã có cặp à,7,0,CLEAN,0,0,1,0.5213,0.4696,0.5213,0.0091
"Cần xử tử con thú máu lạnh này vì nếu để nó sống , xã hội sẽ nguy hiểm hơn !",cần xử_tử con thú máu lạnh này vì nếu để nó sống xã_hội sẽ nguy_hiểm hơn,16,1,OFFENSIVE,0,1,2,0.9876,0.0081,0.0043,0.9876
Ma nây giau nhieu ma che nguoi ngheo khâu nghiep qua chi oi,ma nây giau nhieu ma che nguoi ngheo khâu nghiep qua chi oi,13,0,CLEAN,0,0,1,0.8353,0.1036,0.8353,0.061
"Ơn giời bác đây rồi , mong bác ko bị để còn tiên tri  cho chúng cháu, bác nhớ ở nhà nhé ko là covis nó hốt bác đấy,  xã hội chủ nghĩa muôn năm cộng sản muôn năm",ơn giời bác đây rồi mong_bác không bị để còn tiên_tri cho chúng cháu bác nhớ ở nhà nhé không là covis nó hốt bác đấy xã_hội_chủ_nghĩa_muôn năm cộng_sản_muôn năm,30,0,CLEAN,2,0,2,0.7206,0.2726,0.0068,0.7206
Abe mua áo như này là chet con di me sela rồi =)),abe mua áo như này là chet con di_me sela rồi,11,1,OFFENSIVE,1,1,2,0.9111,0.018,0.0708,0.9111
Tui puồn gke ợ 🤧,tui puồn gke ợ,4,0,CLEAN,0,0,1,0.6512,0.0432,0.6512,0.3057
giong ca lozz trong lang fo,giong ca lozz trong lang_fo,5,1,OFFENSIVE,0,1,2,0.9891,0.0059,0.0049,0.9891
??:D??,d,1,0,CLEAN,0,0,1,0.8385,0.1514,0.8385,0.01
đau cả rọt :))))),đau cả rọt,3,0,CLEAN,0,0,1,0.7896,0.2031,0.7896,0.0074
Nát từ trong ra ngoài 😏😏😏,nát từ trong ra ngoài,5,0,CLEAN,0,0,1,0.9745,0.0207,0.9745,0.0047
