text,text_cleaned,length,true_label,true_name,lr_pred,bilstm_pred,phobert_pred,phobert_conf,prob_clean,prob_off,prob_hate
Con mu nay gia sao khoe cua wa,con mu nay gia_sao khoe cua quá,7,0,CLEAN,1,2,0,0.8828,0.8828,0.0858,0.0315
Nhieu Suc Khoe,nhieu suc khoe,3,0,CLEAN,1,0,0,0.9962,0.9962,0.0019,0.0019
Đây đây sdt của cháu là 113 hoặc 114 cho cháu 1 cái xác đàn bà cháu đang thấy và 1 cái nhà mặt bà đang ở . ok,đây đây sdt của cháu là 113 hoặc 114 cho cháu 1 cái xác đàn_bà cháu đang thấy và 1 cái nhà mặt bà đang ở đồng_ý,27,0,CLEAN,1,1,0,0.5091,0.5091,0.0323,0.4586
Ô tê con😆,ô tê con,3,0,CLEAN,2,0,0,0.9963,0.9963,0.0017,0.002
"Ngoài ra bắn bỏ mẹ những thằng đeo biết lon j cũng đăng lung tung , khoá mõm lại",ngoài_ra bắn bỏ mẹ những thằng đeo biết lon gì cũng đăng lung_tung khóa mõm lại,16,2,HATE,1,2,2,0.9905,0.0043,0.0052,0.9905
"Anh nha Bao do noi toi ko Thay va chua nghe ,ma chi Thay Dan. Ben viet namChui  Ben Dan o my ,Mia Mai ko he sot thuong trong thoi dich nay,con ve Chanh tri thi da qua ko noi nua",anh nha bao do noi toi không thay va_chua nghe ma_chi thay dan ben viet namchui ben dan o my mia_mai không he sot thuong trong thoi dich nay con ve_chanh tri_thi da qua không noi_nua,36,0,CLEAN,2,2,0,0.9677,0.9677,0.0085,0.0238
Cam Hang Thai Thi ủa Hải Châu gần chỗ mày hem,cam hang thai thi ủa hải_châu gần chỗ mày hem,10,0,CLEAN,2,0,0,0.9965,0.9965,0.0013,0.0022
:)))) alo có thằng ngu Mr Gripex ở đây không :v,alo có thằng ngu mr gripex ở đây không vậy,10,2,HATE,1,2,2,0.9885,0.0079,0.0036,0.9885
"Làm ơn cho anh Vũ Khắc Tiệp vào xem hộ cái,khổ gê",làm ơn cho anh vũ_khắc tiệp vào xem hộ cái khổ gê,12,0,CLEAN,2,0,0,0.9904,0.9904,0.0036,0.006
Phim xem chán vcc vừa xem vừa ngủ gật. Thế mà cũng #1 doanh thu mở màn 😞,phim xem chán vcc vừa xem vừa ngủ gật thế mà cũng 1 doanh_thu mở_màn,15,1,OFFENSIVE,0,0,1,0.9396,0.0567,0.9396,0.0037
sạo lồn,sạo lồn,2,1,OFFENSIVE,2,1,1,0.9469,0.0027,0.9469,0.0504
Phùng Bảo Anh chết vì gái thật là tê tái 😂,phùng bảo anh chết vì gái thật là tê_tái,9,0,CLEAN,1,0,0,0.9936,0.9936,0.0045,0.0019
Để cho thằng làm cho EVN lên tiếng nhé,để cho thằng làm cho evn lên_tiếng nhé,8,0,CLEAN,2,2,0,0.9929,0.9929,0.002,0.0051
Giờ mới biết con mẹ giựt nợ Minh hiếu,giờ mới biết con mẹ giựt nợ_minh hiếu,8,2,HATE,1,1,2,0.8701,0.1075,0.0224,0.8701
Sang đài loan nó kiện cho công ty đi tù ý còn ở việt nam thì dmcs nun,sang đài_loan nó kiện cho công_ty đi tù_ý còn ở việt_nam thì dmcs nun,14,2,HATE,0,0,2,0.8607,0.1231,0.0162,0.8607
Ánh sáng ở cuối con đường.,ánh sa_ng ở cuối con đường,6,0,CLEAN,2,0,0,0.9954,0.9954,0.002,0.0026
mấy con cá đấy gọi chung là quân đội và cớm :v,mấy con cá đấy gọi chung là quân_đội và cớm vậy,11,2,HATE,0,2,2,0.9883,0.0076,0.0041,0.9883
Lấy về lót cái ghế ở nhà hay Cty cũng là tốt nhất,lấy về lót cái ghế ở nhà hay cty cũng là tốt nhất,13,0,CLEAN,1,0,0,0.9927,0.9927,0.0047,0.0026
sống tốt đi đừng cà khịa kẻo chim ỉa lên đầu :),sống tốt đi đừng cà_khịa kẻo chim ỉa lên đầu,10,0,CLEAN,1,1,0,0.8859,0.8859,0.1096,0.0044
Tu cai mo lai bot de cho Con minh mai sau. Muon noi tieng ma khong song hay sao .,tu cai_mo lai_bot de cho con_minh mai_sau muon noi tieng ma không song hay sao,15,0,CLEAN,1,0,0,0.389,0.389,0.2635,0.3475
Các bạn bị ngu hả đây là style mà.?,các bạn bị ngu hả đây là style mà,9,2,HATE,0,2,2,0.978,0.0179,0.0041,0.978
Con người hơn nhau ở cái ý thức :))),con_người hơn nhau ở cái ý_thức,6,0,CLEAN,1,1,0,0.9885,0.9885,0.0079,0.0036
loạn cực,loạn cực,2,1,OFFENSIVE,0,0,1,0.8511,0.141,0.8511,0.0079
Óc chó hi hi,óc chó hi_hi,3,1,OFFENSIVE,2,2,1,0.983,0.0024,0.983,0.0146
Cũng quỳ người luôn người bán 🙂,cũng quỳ người luôn người bán,6,0,CLEAN,1,0,0,0.9961,0.9961,0.002,0.0019
Sau mà hổn hào quá sau mày lại phân biệt chủng tộc .mày quá đáng rồi linh oi,sau mà hổn_hào quá sau mày lại phân_biệt chủng_tộc mày quá đáng rồi linh_oi,14,2,HATE,0,2,2,0.9805,0.0157,0.0038,0.9805
Văn Thắng bớt lại đi 🙂,văn_thắng bớt lại đi,4,0,CLEAN,2,0,0,0.9959,0.9959,0.0015,0.0026
Khổ thế mẹ e cứ bắt về thế là về luôn😂,khổ thế mẹ em cứ bắt về thế_là về luôn,10,0,CLEAN,1,0,0,0.9964,0.9964,0.0017,0.0019
"Ông Trần Dần chẳng biết là phản động hay chỉ tấu hài nữa, nếu là phản động thì ổng là phản động ngáo nhất trên đời",ông trần dần chẳng biết là phản_động hay chỉ tấu hài nữa nếu là phản_động thì ổng là phản_động ngáo nhất trên đời,23,2,HATE,0,2,2,0.9702,0.025,0.0048,0.9702
anh em bên nước mỹ trông nom trần dần cẩn thận nhé hàng hiếm của dân việt nam đấy đừng để trần dần chết thối trong phòng mà không ai biết thì tội cho tiên tri lắm .,anh_em bên nước mỹ trông_nom trần dần cẩn_thận nhé hàng hiếm của dân việt_nam đấy đừng để trần dần chết thối trong phòng mà không ai biết thì tội cho tiên_tri lắm,32,0,CLEAN,2,2,0,0.9554,0.9554,0.004,0.0407
Cutoe~~~🙆❤❤❤,cutoe,1,0,CLEAN,1,0,0,0.9963,0.9963,0.0019,0.0018
Phước Đây Đừng Sợ lừa bố m 😑,phước đây đừng sợ lừa_bố mày,6,0,CLEAN,1,0,0,0.9951,0.9951,0.0018,0.0032
thông minh thì nó tìm cách tiêu diệt :v,thông_minh thì nó tìm cách tiêu_diệt vậy,7,0,CLEAN,2,1,0,0.9728,0.9728,0.016,0.0111
Người ta nói dân là sức mạnh của nước! Dần giàu nước mới mạnh!! Đảng là đảng của dân do dân và vì dân! Nhưng ở đây đưa đảng lên trên dân tộc??,người ta nói dân là sức_mạnh của nước dần giàu nước mới mạnh_đảng là đảng của dân do dân và vì dân nhưng ở đây đưa đảng lên trên dân_tộc,30,0,CLEAN,2,2,0,0.7796,0.7796,0.0218,0.1986
Phụ nữ vn làm gi có ai xấu tai xấu hại vậy xấu hết phần chó,phụ_nữ vn làm gi có ai xấu_tai xấu_hại vậy xấu hết phần chó,13,1,OFFENSIVE,2,1,1,0.5595,0.0073,0.5595,0.4332
Vũ Khắc Hoàng nhìn idol chất vcl,vũ_khắc_hoàng nhìn idol_chất vãi,4,0,CLEAN,1,1,0,0.9954,0.9954,0.0024,0.0022
"1 cây xăng có đầy đủ ban, bệ từ cửa hàng trưởng, cửa hàng phó, kế toán, nhân viên, lao công, bảo vệ nên lúc nào họ cũng than lỗ. Lạ 1 cái nữa là đa số cây xăng Petrolimex, nhân viên ở đó thường nói tiếng Nghệ An, Hà Tĩnh",1 cây_xăng có đầy_đủ ban_bệ từ cửa_hàng trưởng cửa_hàng phó kế_toán nhân_viên lao_công bảo_vệ nên lúc_nào họ cũng than lỗ lạ 1 cái nữa là đa_số cây_xăng petrolimex nhân_viên ở đó thường nói tiếng nghệ_an hà_tĩnh,36,0,CLEAN,2,2,0,0.9922,0.9922,0.0042,0.0037
Có công trình thì mới có tiền vào..,có công_trình thì mới có tiền vào,7,0,CLEAN,2,1,0,0.9945,0.9945,0.0034,0.0021
cà khịa cực mạnh =))),cà_khịa cực mạnh,3,0,CLEAN,1,0,0,0.9957,0.9957,0.0027,0.0016
Nhin o tran dan dot nay danh vo dep hon lan truoc .ong ko dong tram toi dan vn trong nuoc va sui pham phap  la tot ung ho ong da nhin nhan ra cai dung va chinh nghia,nhin o tran dan dot nay danh_vo dep_hon lan truoc_ong không dong_tram toi dan vn trong nuoc va_sui pham phap_la tot ung_ho ong da nhin nhan ra cai_dung va_chinh nghia,30,0,CLEAN,2,2,0,0.9493,0.9493,0.0138,0.0369
"sự thật thì nó rẫy mãi éo chết...còn xứ lừa thì đang trong cơn hấp hối vì hết tiền, nợ ngập đầu, tài nguyên cạn kiệt còn số đông dân đen đang ngập ngụa trong chất độc!... nay thấy tổng thống nó qua thăm, dân mừng như gặp thánh...ai cũng mong chờ nó chìa tay ra cứu mình !",sự_thật thì nó rẫy mãi éo chết còn xứ lừa thì đang trong cơn hấp_hối vì hết tiền nợ ngập đầu tài_nguyên cạn_kiệt còn số đông dân đen đang ngập_ngụa trong chất_độc nay thấy tổng_thống nó qua thăm dân_mừng như gặp thánh_ai cũng mong_chờ nó chìa tay ra cứu mình,50,2,HATE,1,2,2,0.9774,0.0164,0.0062,0.9774
Hợp lý vl =))),hợp_lý vãi,2,0,CLEAN,1,0,0,0.9749,0.9749,0.0224,0.0027
Ví dụ rào thấp thế kia nó nhẩy ra thi sao,ví_dụ rào thấp_thế kia nó nhẩy ra thi sao,9,0,CLEAN,1,0,0,0.9943,0.9943,0.003,0.0026
Chat chan tay la xong.ko can lgi het.thang nao danh nguoi giet nguoi cu chat chan cat gan tay,chat chan_tay la xong không can_lgi het_thang nao_danh nguoi giet nguoi cu chat chan_cat gan tay,16,2,HATE,1,2,2,0.4826,0.0457,0.4717,0.4826
"Nhìn tác phong, biết tư cách...",nhìn tác_phong biết tư_cách,4,0,CLEAN,1,1,0,0.9948,0.9948,0.0036,0.0016
ci oi nhin ci dep nhung chi ko Rong mot con nguoi ci Rong mot con cho,ci oi nhin ci dep nhung chi không rong mot con nguoi ci rong mot con cho,17,0,CLEAN,2,2,0,0.9854,0.9854,0.0046,0.0101
Má này bắt chước phong cách ngọc Trinh.,má này bắt_chước phong_cách ngọc_trinh,5,0,CLEAN,1,1,0,0.9436,0.9436,0.0076,0.0488
"Cho chừa cái tội tài lanh, DMCS",cho chừa cái tội tài_lanh dmcs,6,2,HATE,1,1,2,0.9907,0.0049,0.0044,0.9907
lạy tụi bán sim. méo biết nhục là gì nữa trời. ăn rồi bị họ chửi rủa như chó mà cũng lầy hoài. chả biết ai mua không mà cứ dai như đĩa đói -_-,lạy tụi bán sim méo biết nhục là gì nữa trời ăn rồi bị họ chửi_rủa như chó mà cũng lầy hoài_chả biết ai mua không mà cứ dai_như đĩa đói,31,2,HATE,1,2,2,0.9886,0.005,0.0064,0.9886
Tiên tri vũ trụ Trần Đần đại ngu.,tiên_tri vũ_trụ trần đần đại_ngu,5,2,HATE,0,0,2,0.9736,0.0197,0.0067,0.9736
Mầy lên mạng xã hội mà mầy vỗ lồn con nầy quá trời sao ko ai dám làm gì nó hết dậy trời tức muốn ói máu,mầy lên_mạng xã_hội mà mầy vỗ_lồn con nầy quá trời sao không ai dám làm gì nó hết dậy trời tức muốn ói máu,24,2,HATE,1,2,2,0.9885,0.0079,0.0036,0.9885
Sa sỉ phẩm k đánh thuế mạnh thì để làm ccc gì :v,sa sỉ_phẩm không đánh thuế mạnh thì để làm c gì vậy,12,1,OFFENSIVE,0,0,1,0.9606,0.0328,0.9606,0.0066
Xóm Pet hơi đâu dài dòng k có cái nào tốt mà rẻ hết,xóm pet hơi đâu dài_dòng không có cái nào tốt mà rẻ hết,13,0,CLEAN,1,1,0,0.9401,0.9401,0.0446,0.0154
Khổ quá. Kiếm cơm sống qua ngày cũng khó,khổ quá kiếm cơm sống qua_ngày cũng khó,8,0,CLEAN,1,0,0,0.9962,0.9962,0.0021,0.0018
Chửi đi rồi khóc,chửi đi rồi khóc,4,0,CLEAN,1,0,0,0.9962,0.9962,0.002,0.0018
Vloz,vloz,1,1,OFFENSIVE,2,0,1,0.9914,0.0036,0.9914,0.005
Bọn giàu mà mang thua người nghèo nửa đm chán quá,bọn giàu mà mang thua người nghèo nửa đm chán quá,11,2,HATE,1,2,2,0.9795,0.0062,0.0144,0.9795
càng về già càng ít bạn mà anh độ thật may mắn vì có những người bạn tuyệt vời như này,càng về già càng ít bạn mà anh độ thật may_mắn vì có những người bạn tuyệt_vời như này,19,0,CLEAN,2,2,0,0.9964,0.9964,0.0016,0.002
Đeo tai nghe vào nghe thấm ghê.,đeo tai nghe vào nghe thấm ghê,7,0,CLEAN,1,1,0,0.9964,0.9964,0.0019,0.0018
Lê Văn Quật bọn mình đều chờ thầy thực hiện,lê_văn_quật bọn mình đều chờ thầy thực_hiện,7,0,CLEAN,2,0,0,0.9967,0.9967,0.0014,0.0018
đkm đứa nào bảo idol trần dần t mắc covid đấy :v,đkm đư anh na_o ba o idol trâ n dâ n tao mă c covid đâ_y vậy,17,2,HATE,0,0,2,0.5197,0.401,0.0793,0.5197
Thực tế k phải là ai cũng chọn được cái ước muốn,thực_tế không phải là ai cũng chọn được cái ước_muốn,10,0,CLEAN,1,0,0,0.9956,0.9956,0.0023,0.0021
Trang Trần dm cm với t,trang trần dm_cm với tao,5,2,HATE,0,0,2,0.9901,0.0055,0.0044,0.9901
Khổ thôi chứ biết làm thnao đc? Đi đâu đc mà phải châm biếm nhau! Ai chẳng biết khổ nhưng làm gì đc đây! Xã hội nó thối nát nhưng lũ mọi rợ quá đông và hung hãn...,khổ thôi chứ biết làm thnao được đi đâu được mà phải châm biếm nhau ai chẳng biết khổ nhưng làm gì được đây xã_hội nó thối_nát nhưng lũ mọi rợ quá đông và hung_hãn,35,2,HATE,1,2,2,0.9902,0.0053,0.0044,0.9902
Xinh gái đấy.,xinh gái đấy,3,0,CLEAN,1,0,0,0.9961,0.9961,0.0022,0.0017
Giọng abe the thé như con gái mới tiền mãn kinh vậy :),giọng abe the_thé như con gái mới tiền mãn kinh vậy,11,0,CLEAN,1,1,0,0.9921,0.9921,0.0046,0.0033
Ngan Anh thấy mà tức,ngan anh thấy mà tức,5,0,CLEAN,1,0,0,0.9953,0.9953,0.0027,0.002
"đất nước còn nhiều người khổ, rất khổ là nhờ ơn sự lãnh đạo của đám ngợm cộng sản đoảng và boác.",đất_nước còn nhiều người khổ rất khổ là nhờ ơn sự lãnh_đạo của đám ngợm cộng_sản_đoảng và boác,18,2,HATE,0,0,2,0.9899,0.0063,0.0038,0.9899
Mà ông minh hiếu nữ tính,mà ông minh hiếu_nữ tính,5,0,CLEAN,1,1,0,0.9958,0.9958,0.0018,0.0024
hơi non,hơi non,2,0,CLEAN,1,1,0,0.5607,0.5607,0.3843,0.0549
#ERROR!,error,1,0,CLEAN,1,0,0,0.9933,0.9933,0.0043,0.0024
"Thôi kệ cmn giải đi anh, về nhà stream cho bọn em xem đi, trốn việc hơi bị lâu rồi đấy",thôi kệ cmn giải đi anh về nhà stream cho bọn em xem đi trốn việc hơi bị lâu rồi đấy,21,0,CLEAN,1,0,0,0.9618,0.9618,0.0334,0.0048
Chúng m cứ mong nhà tiên tri bị bệnh ak.giờ nhà tiên tri bị bệnh thì thánh chữa.mong ngài sống để đem tiếng cười cho mấy bạn trẻ vn.,chúng_mày cứ mong nhà tiên_tri bị bệnh ak giờ nhà tiên_tri bị bệnh thì thánh_chữa mong ngài sống để đem tiếng cười cho mấy bạn trẻ vn,27,0,CLEAN,2,2,0,0.6463,0.6463,0.0085,0.3453
Cô minh hiếu mà hết thời là mày cũng hết đường làm ăn luôn nha con bóng đồng tháp bán dồ giả,cô minh_hiếu mà hết thời là mày cũng hết đường làm_ăn luôn nha con bóng đồng_tháp bán dồ giả,19,2,HATE,0,2,2,0.9895,0.0066,0.0038,0.9895
Tiền mua sữa tùng sói mang đi chơi gái hết r à,tiền mua sữa_tùng sói mang đi chơi gái hết rồi à,11,0,CLEAN,1,0,0,0.9365,0.9365,0.0607,0.0029
Shop pe bán đồ rẻ lắm,shop pe bán đồ rẻ lắm,6,0,CLEAN,1,0,0,0.9963,0.9963,0.0017,0.002
Noi Tum lai hai thang đều ngu,noi tum lai hai thang đê_u ngu,7,2,HATE,1,1,2,0.9868,0.009,0.0042,0.9868
Em ơi lam ngực có sướng  không nêu chồng bú con cảm giác  o ?,em ơi lam_ngực có sướng không nêu chồng bú con cảm_giác o,12,1,OFFENSIVE,0,0,1,0.96,0.0355,0.96,0.0045
Tiến Chiểu sao thằng này lại là chủ tịch,tiến chiểu sao thằng này lại là chủ_tịch,8,0,CLEAN,2,2,0,0.9862,0.9862,0.002,0.0117
"FACE TO FACE 24/24 NHÀN CƯ VI BẤT THIỆN, THẤY NGÀI KHÔNG PHẢI DƯƠNG TÍNH NHƯNG CÓ BỀ DÊ TÍNH ĐẤY. NGÀI BIỆN GIẢI VỀ CÁI ÂM MƯU CỦA ĐẢNG DÂN CHỦ MỸ VÀ TẬP CẬN BÌNH CÓ CÁI THUYẾTPHUJC ĐẤY.",face to face 24 24 nhàn_cư_vi bất_thiện thấy ngài không phải dương_tính nhưng có bề dê_tính đấy ngài biện_giải về cái âm_mưu của đảng dân_chủ_mỹ và tập_cận bình có cái thuyếtphujc đấy,32,0,CLEAN,2,2,0,0.6111,0.6111,0.0061,0.3828
Dm ad,dm admin,2,2,HATE,1,1,2,0.9895,0.0055,0.005,0.9895
"Bả chửi người ta lên mạng câu like , bả mấy là người câu like đó , kêu người này người kia ủng hộ nhiều nhiều , đi Mỹ chơi về cho mỗi đứa ngàn đô ,  nghe muốn đái ỉa ra một lượt cho bả coi , lên mạng ngồi bán từng chai dầu thơm kiếm lời mà nói chuyện chảnh chó.",bả chửi người ta lên mạng câu like bả mấy là người câu like đó kêu người này người kia ủng_hộ nhiều nhiều đi mỹ_chơi về cho mỗi đứa ngàn đô nghe muốn đái ỉa ra một lượt cho bả coi lên mạng ngồi bán từng chai dầu_thơm kiếm lời mà nói_chuyện chảnh chó,54,2,HATE,0,0,2,0.9556,0.0128,0.0316,0.9556
Lúc chửi thì to mòm giờ thì khóc lóc năn nỉ các thứ đứa con nik còn thấy nhục dùm,lúc chửi thì to mòm giờ thì khóc_lóc năn_nỉ các thứ đứa con nik còn thấy nhục dùm,18,2,HATE,1,1,2,0.4671,0.1024,0.4305,0.4671
Nguyễn Nhân link cái mã tổ nhà mày à,nguyễn_nhân_link cái mã tổ nhà mày à,7,0,CLEAN,2,2,0,0.991,0.991,0.0028,0.0061
Thằng nào kêu tao dạng háng leo rank là ăn ban nha 😣,thằng nào kêu tao dạng háng leo rank là ăn ban_nha,11,0,CLEAN,1,2,0,0.7048,0.7048,0.2691,0.0261
@Văn Tuấn Mai bạn ơi ngta bán hai loại .loại chính hãng vs lại B.dân,văn_tuấn mai bạn ơi ngta bán hai loại loại chính hãng vs lại b dân,15,0,CLEAN,2,2,0,0.9943,0.9943,0.0024,0.0033
Thật sự nể phục khả năng phá hoại của băng đảng này.,thật_sự nể_phục khả_năng phá_hoại của băng_đảng này,7,2,HATE,0,0,2,0.8912,0.0981,0.0107,0.8912
Phan Thị Mỹ Dung like đê dm,phan_thị_mỹ_dung like đê dm,4,1,OFFENSIVE,2,1,1,0.9306,0.0631,0.9306,0.0063
Bê Lol chạy xung quanh.,bê lol chạy xung_quanh,4,1,OFFENSIVE,0,1,1,0.9921,0.0038,0.9921,0.0041
Dislike cho nó hiểu cảm giác của họ 😂😂,dislike cho nó hiểu cảm_giác của họ,7,0,CLEAN,1,1,0,0.9963,0.9963,0.0017,0.0019
Quỳ,quỳ,1,0,CLEAN,1,0,0,0.9945,0.9945,0.0035,0.002
nhìn sếp ngon vl,nhìn sếp ngon_vãi,3,0,CLEAN,1,0,0,0.9964,0.9964,0.0018,0.0018
Năm Lê Nguyễn Thu Hằng dm vcl bar con đeo khéo chưa đc 1p giật tung l :)),năm lê nguyễn_thu hằng dm vãi bar con đeo khéo chưa được 1 p giật tung l,17,1,OFFENSIVE,2,1,1,0.9916,0.0047,0.9916,0.0038
🤣😂😁😀😄😃😆🤣😂may ma oi con so va🤤😝😜,may ma oi con so va,6,0,CLEAN,2,2,0,0.9895,0.9895,0.0036,0.007
*Ai đó tên Nhung:,ai đó tên nhung,4,0,CLEAN,2,0,0,0.9966,0.9966,0.0015,0.0018
Ngày xưa tui làm sale nước giải khát! Nước THP bị cặn với nổi meo đầy ra ngta cất sau kho đổi lại hoài chứ gì!,ngày_xưa tui làm sale nước giải_khát nước thp bị cặn với nổi meo đầy ra ngta cất sau kho đổi lại hoài chứ gì,24,0,CLEAN,2,2,0,0.9616,0.9616,0.0343,0.0041
Vào đây nếu các cậu thích nhé :,vào đây nếu các cậu thích nhé,7,0,CLEAN,2,0,0,0.9965,0.9965,0.0014,0.0021
ở ngoài tao mà gặp kiểu này t bắt lại cho anh Diệt đánh chết con cụ mày,ở ngoài tao mà gặp kiểu này tao bắt lại cho anh diệt đánh chết con cụ mày,18,2,HATE,0,0,2,0.5899,0.3933,0.0168,0.5899
Nghe  cai  giong  thick  wa nhung  tra  biet  cau  chuyen  ai  dung  ai  sai  nhung  nghe  giong  rat  thick  ai  nem  da  em  xin chiu  va  xl  hjjj,nghe cai_giong thích quá nhung_tra biet_cau chuyen ai dung ai sai nhung nghe giong rat thích ai nem da em xin chiu va xl hj,25,0,CLEAN,2,0,0,0.9916,0.9916,0.0057,0.0027
mặt nhìn giống cái âm hộ gái nhật Ge,mặt nhìn giống cái âm hộ gái nhật_ge,8,2,HATE,0,1,2,0.5728,0.1142,0.313,0.5728
Tóc đẹp lồn lộn vcl anh :))) đan xen từ ngữ chất vl,tóc đẹp lồn_lộn vãi anh đan_xen từ_ngữ chất vãi,9,1,OFFENSIVE,0,0,1,0.5029,0.4913,0.5029,0.0058
#ERROR!,error,1,0,CLEAN,1,0,0,0.9933,0.9933,0.0043,0.0024
cười quài kéi dụ thấy cl xỉu ba ngày xỉu nữa =))))),cười quài_kéi dụ thấy cl xỉu ba ngày xỉu nữa,10,0,CLEAN,1,0,0,0.9938,0.9938,0.0033,0.0029
Cang noi cang nham nhi qua pho bolsa,cang noi cang nham_nhi qua pho bolsa,7,2,HATE,0,0,2,0.4995,0.051,0.4495,0.4995
"Ủa ng ta nói kệ ng ta chứ, k khí k giống mọi năm thì nói, ủa bị gì v, ăn cơm nhà lo chuyện thiên hạ vừa thôi chứ, ng ta chửi rủa gì chưa mà nhảy vào cào phím. Nhin giống Táo mọi năm ở đâu, mấy ba mấy má rảnh vl :))(",u anh ng ta no i kê ng ta chư không khi không giô ng_mo i năm thi_no i_u anh bi_gi vậy ăn cơm_nha lo chuyê n thiên ha vư anh thôi chư ng ta chư i ru anh gi chưa ma_nha y_va o_ca o phi_mày nhin giô ng ta o_mo i năm ơ đâu mâ_y ba mâ y_ma ra nh vãi,62,0,CLEAN,2,2,0,0.8478,0.8478,0.0382,0.114
Linh Minnie kêu thằng tháng nghĩ di,linh_minnie kêu thằng tháng nghĩ di,6,0,CLEAN,2,2,0,0.9959,0.9959,0.0014,0.0027
Có đá phò tây chưa abe 🤣🤣🤣,có đá phò_tây chưa abe,5,0,CLEAN,2,1,0,0.9963,0.9963,0.0016,0.0021
Đi nạo hết cái độn ngày xưa xong lại đi độn lại nên mặt nó ngày càng bị cứng lại,đi nạo_hết cái độn ngày_xưa xong lại đi độn lại nên mặt nó ngày_càng bị cứng lại,17,0,CLEAN,2,1,0,0.9677,0.9677,0.0145,0.0178
Xin lỗi nhưng tiền đó ở đâu ra,xin_lỗi nhưng tiền đó ở đâu ra,7,0,CLEAN,2,1,0,0.9964,0.9964,0.0018,0.0018
Nhìn cái game mà tao tức á :))),nhìn cái game mà tao tức á,7,0,CLEAN,1,0,0,0.9843,0.9843,0.0132,0.0025
làm ít rượu táo mèo xong Tối Đá Phò Trên stream chứ thầy :),làm ít rượu táo_mèo xong tối đá phò trên stream chứ thầy,12,0,CLEAN,1,1,0,0.9897,0.9897,0.0031,0.0072
Fb minh hiếu nha bn,fb_minh hiếu_nha bao_nhiêu,3,0,CLEAN,1,0,0,0.9967,0.9967,0.0014,0.0019
Cả thế giới chỉ có cuốc sư là nói con di trùng chứ ai cũng nói con vi rút hết,cả thế_giới chỉ có cuốc_sư là nói con di_trùng chứ ai cũng nói con vi_rút hết,16,0,CLEAN,2,2,0,0.9737,0.9737,0.0104,0.0158
"Ũa ai nói đụng chạm tới mày mà khóc, cô Minh Hiếu đâu có đụng chạm tới mày Trần Đòn???????",ũa ai nói đụng_chạm tới mày mà khóc cô_minh hiếu_đâu có đụng_chạm tới mày trần đòn,16,0,CLEAN,2,2,0,0.9869,0.9869,0.0021,0.011
Mày nên nhớ là nguời trong nam ngoài bắc cỡ 70 triêu nguời mày chờ chết là vừa,mày nên nhớ là nguời trong nam ngoài bắc cỡ 70 triêu nguời_mày chờ chết là vừa,17,2,HATE,1,2,2,0.8543,0.1368,0.0089,0.8543
"bộ hàng hải :)) admin ngu đéo chịu đc :)))))))))))) ôi ""bộ hàng hải"" =)))))",bộ hàng_hải admin ngu đéo chịu được ôi bộ hàng_hải,10,2,HATE,1,2,2,0.9905,0.0049,0.0046,0.9905
Con Minh Hiếu nó su bờ nai,con minh_hiếu nó su bờ nai,6,0,CLEAN,2,2,0,0.9962,0.9962,0.0015,0.0024
Cô giàu có j kệ cô chứ nữa cô chết đéo người đội tan giàu cở nào cở alibaba chưa mà nói chuyện kinh người rồi 👎,cô giàu_có gì kệ cô chứ nữa cô chết đéo người đội tan giàu cở nào cở alibaba chưa mà nói_chuyện kinh người rồi,24,2,HATE,1,1,2,0.9884,0.0075,0.0041,0.9884
Nguyễn Hương Giang đúng thật bọn nước ngoài quá ngây thơ ko bt j hết,nguyễn hương_giang đúng thật bọn nước_ngoài quá ngây_thơ không bình_thường gì hết,12,2,HATE,0,0,2,0.695,0.2959,0.0091,0.695
"toang , tội arsernal đã bị loại ở c2 nay còn bị cách ly",toang tội arsernal đã bị loại ở c2 nay còn bị cách_ly,12,0,CLEAN,2,1,0,0.986,0.986,0.006,0.008
Phi Trần vừa coi vừa ngủ đm nghĩ ló chán :)),phi_trần vừa coi vừa ngủ đm nghĩ ló_chán,8,1,OFFENSIVE,0,1,1,0.9599,0.0362,0.9599,0.0039
Mất dương chỉ,mất dương chỉ,3,0,CLEAN,1,0,0,0.967,0.967,0.0207,0.0122
"Lưu ý cho các thanh niên tham gia page: Add (2 chữ đờ) là cộng. Còn Ad (1 chữ đờ thôi) mới là viết tắt của admin. Có một ông viết \""add\"" cái là y rằng sau đấy cả một cồng đồng \""add\"" theo 😥",lưu_ý cho các thanh_niên tham_gia page add 2 chữ_đờ là cộng còn admin 1 chữ đờ thôi mới là viết tắt của admin có một ông viết add cái là y rằng sau đấy cả một cồng_đồng add theo,39,0,CLEAN,2,2,0,0.7635,0.7635,0.0125,0.224
~ tốt nhất là cho dừng mọi hoạt động,tốt nhất là cho dừng mọi hoạt_động,7,0,CLEAN,1,0,0,0.9918,0.9918,0.0027,0.0055
Linh Phan bảo thằng bình tránh xa mình ra nó đi ấp với grab rồi,linh phan_bảo thằng bình_tránh xa mình ra nó đi ấp với grab rồi,13,0,CLEAN,2,0,0,0.9965,0.9965,0.0014,0.0021
"Hieu Pham Trong bắt trend nhanh vl.... Mà @hieu biểu cảm miệng hình chữ 0 nữa =,))",hieu pham trong bắt trend nhanh_vãi mà hieu biểu_cảm miệng hình chữ 0 nữa,14,0,CLEAN,1,0,0,0.9948,0.9948,0.0032,0.002
