text,text_cleaned,length,true_label,true_name,lr_pred,bilstm_pred,phobert_pred,phobert_conf,prob_clean,prob_off,prob_hate
Để avata bít ngay là ngu hơn chó,để avata biết ngay là ngu hơn chó,8,2,HATE,2,1,1,0.9897,0.0028,0.9897,0.0076
Nhiệt điện. Thì tro lò thải ra. Luyện thép thì sĩ lò thải ra. Khi các ông ký với nhau là đổ đi đâu hay mang về đất nước họ xử lý. Hay là đổ trên đất nước Việt Nam! Giờ biết kêu ai.,nhiệt_điện thì tro lò_thải ra luyện thép thì_sĩ lò_thải ra khi các ông ký với nhau là đổ đi đâu hay mang về đất_nước họ xử_lý hay_là đổ trên đất_nước việt_nam giờ biết kêu ai,35,0,CLEAN,0,2,2,0.7803,0.1009,0.1188,0.7803
"Thật. Cho chạy án nhưng lấy tiền chạy án tái thiết lập, xây dựng xã hội tốt hơn thì ok",thật cho chạy_án nhưng lấy tiền chạy_án tái_thiết_lập xây_dựng xã_hội tốt hơn thì đồng_ý,14,0,CLEAN,0,1,1,0.8839,0.1023,0.8839,0.0138
Nó lại dễ vl anh ạ,nó lại dễ vãi anh ạ,6,1,OFFENSIVE,1,1,0,0.99,0.99,0.0076,0.0024
Nói gì thì nói người ta cũng giỏi đi =))) ông phân thích được như thế là ông giỏi đấy thế ông làm theo đi làm được thì giàu thì sướng ngồi phán xét người ta làm cái đ gì để người khác học mất đấy =)))),nói gì thì nói người ta cũng giỏi đi ông phân_thích được như_thế là ông giỏi đấy thế ông làm theo đi làm được thì giàu thì sướng ngồi phán_xét người ta làm cái đ gì để người khác học mất đấy,42,0,CLEAN,0,2,1,0.8717,0.0834,0.8717,0.0449
Trên bờ thì hít khí bẩn ăn hoá chất nhé,trên bờ thì hít_khí bẩn ăn hóa_chất nhé,8,0,CLEAN,0,0,1,0.8925,0.087,0.8925,0.0205
Thuyết cái lồn,thuyết cái lồn,3,1,OFFENSIVE,1,1,2,0.6555,0.0045,0.3401,0.6555
Trùm cuối cmn hú vía :)),trùm cuối cmn hú_vía,4,1,OFFENSIVE,1,1,0,0.9,0.9,0.096,0.004
Có nhiều thằng mồm thì đòi cứu cá mà tay thì xả rác ra biển thì chả ngộ :3,có nhiều thằng mồm thì đòi cứu cá mà tay thì xả rác ra biển thì chả_ngộ 3,18,0,CLEAN,0,1,2,0.6248,0.021,0.3542,0.6248
chi oi cap chung dai e no bu co cai thao lam cho nho duoc ko chi,chi oi_cap chung dai_em no_bu co_cai thao_lam cho nho được không chi,12,0,CLEAN,0,0,1,0.7504,0.1808,0.7504,0.0688
Huỳnh My đỉ mẹ. T vs m đi trước thời đại mất tiêu r bé 🤣,huỳnh_my đỉ mẹ tao vs mày đi trước thời_đại mất tiêu rồi bé,13,0,CLEAN,0,2,2,0.9853,0.0101,0.0046,0.9853
VN phải có cái riêng biệt cái tự chủ độc lập toàn đi sau làm sau,vn phải có cái riêng_biệt cái tự_chủ độc_lập toàn đi sau làm sau,13,1,OFFENSIVE,1,1,0,0.9816,0.9816,0.0129,0.0055
Dương Quỳnh anh Trung lờ đờ,dương_quỳnh anh trung_lờ đờ,4,0,CLEAN,0,0,2,0.5461,0.3529,0.1009,0.5461
loại này cần khởi tố cách ly khỏi xã hội,loại này cần khởi_tố cách_ly khỏi xã_hội,7,0,CLEAN,0,1,1,0.4935,0.0965,0.4935,0.41
Nguyễn Đức nhìn dị vcđ ra đẹp đ đâu,nguyễn_đức nhìn dị_vcđ ra đẹp đ đâu,7,0,CLEAN,0,1,1,0.991,0.0058,0.991,0.0032
Nguyễn Đình Tuyên lạc hậu quá nhỉ,nguyễn_đình tuyên_lạc_hậu quá nhỉ,4,0,CLEAN,0,0,2,0.9861,0.01,0.0039,0.9861
chú tính ăn tết trong tù à??,chú tính ăn_tết trong tù à,6,0,CLEAN,0,1,2,0.9682,0.0269,0.0048,0.9682
"Tôi đọc tin này tôi cũng đau khổ lắm, tôi rất đau đớn và quan ngại khi hết ông tướng làm đánh bạc online giờ đến con ông trưởng CA, tôi đau lắm.",tôi đọc tin này tôi cũng đau_khổ lắm tôi rất đau_đớn và quan_ngại khi hết ông tướng làm đánh_bạc online giờ đến con ông trưởng ca tôi đau lắm,29,0,CLEAN,0,0,2,0.9048,0.0866,0.0086,0.9048
Trend như con cật cũng đi đú,trend như con cật cũng đi đú,7,1,OFFENSIVE,1,1,0,0.9642,0.9642,0.031,0.0048
trong khi tao đang đau đầu vì nợ nần thì chúng mày chỉ nghỉ đến việc đit nhau thôi à,trong khi tao đang đau_đầu vì nợ_nần thì chúng_mày chỉ nghỉ đến việc đit nhau thôi à,17,2,HATE,2,1,0,0.6581,0.6581,0.3236,0.0184
Khịa 😂,khịa,1,0,CLEAN,0,1,1,0.9745,0.0211,0.9745,0.0044
Mặc bộ đồ công an ở trong gặp biến thì lột ngay,mặc bộ_đồ công_an ở trong gặp biến thì lột ngay,10,0,CLEAN,0,0,1,0.9301,0.0633,0.9301,0.0066
Võ Công Hoàng cái lon má,võ_công_hoàng cái lon má,4,1,OFFENSIVE,1,1,2,0.9759,0.0052,0.0188,0.9759
Cho con Nhung đó trả 400 tỷ lại cho đất nước,cho con nhung đó trả 400 tỷ lại cho đất_nước,10,0,CLEAN,0,2,2,0.9897,0.0066,0.0037,0.9897
con nao vay ???????????,con nao vay,3,0,CLEAN,0,1,1,0.7624,0.1237,0.7624,0.1139
Bú bóng cao su ha gì cười ghê z abe :)),bú bóng cao_su ha gì cười ghê_vậy abe,8,2,HATE,2,2,0,0.9915,0.9915,0.0063,0.0022
Á đù. Sinh ra đã có cặp à 🤔🤔,á_đù sinh ra đã có cặp à,7,0,CLEAN,0,0,1,0.5213,0.4696,0.5213,0.0091
Đùa :)) nó rời khỏi eu chứ có phải nó bê cái nước nó ra khỏi châu âu đi sang châu khác k mà cứ cãi thế nhỉ ngu đ chịu được =))),đùa nó rời khỏi eu chứ có phải nó bê cái nước nó ra khỏi châu_âu đi sang châu khác không mà cứ cãi_thế nhỉ ngu đ chịu được,29,1,OFFENSIVE,1,2,2,0.9854,0.0098,0.0048,0.9854
cái này người ta kêu là vừa ăn cắp vừa la làng,cái này người ta kêu là vừa ăn_cắp vừa la_làng,10,0,CLEAN,0,1,1,0.5845,0.408,0.5845,0.0075
Giọng của ông này vào tuồng cải lương vai mấy bà bá hộ ác là hợp 😆,giọng của ông này vào tuồng cải_lương vai mấy bà bá hộ_ác là hợp,14,0,CLEAN,0,2,2,0.9298,0.0632,0.007,0.9298
Ma nây giau nhieu ma che nguoi ngheo khâu nghiep qua chi oi,ma nây giau nhieu ma che nguoi ngheo khâu nghiep qua chi oi,13,0,CLEAN,0,0,1,0.8353,0.1036,0.8353,0.061
Abe mua áo như này là chet con di me sela rồi =)),abe mua áo như này là chet con di_me sela rồi,11,1,OFFENSIVE,1,1,2,0.9111,0.018,0.0708,0.9111
Tui puồn gke ợ 🤧,tui puồn gke ợ,4,0,CLEAN,0,0,1,0.6512,0.0432,0.6512,0.3057
??:D??,d,1,0,CLEAN,0,0,1,0.8385,0.1514,0.8385,0.01
đau cả rọt :))))),đau cả rọt,3,0,CLEAN,0,0,1,0.7896,0.2031,0.7896,0.0074
Nát từ trong ra ngoài 😏😏😏,nát từ trong ra ngoài,5,0,CLEAN,0,0,1,0.9745,0.0207,0.9745,0.0047
